0.5217	0.7273
0.5285	0.7566
0.5462	0.7686
0.5507	0.7611
0.5676	0.7392
0.5855	0.7699
0.6011	0.7444
0.6031	0.7594
0.6153	0.7815
0.6205	0.7843
0.6296	0.7815
0.6412	0.8000
0.6384	0.8165
0.6571	0.8276
0.6407	0.7944
0.6379	0.8169
0.6462	0.8364
0.6554	0.8296
0.6609	0.8392
0.6771	0.8378
0.6819	0.8055
0.6763	0.8103
0.6933	0.8324
0.6986	0.8324
0.6890	0.8361
0.6970	0.8293
0.7015	0.8303
0.7050	0.8389
0.7122	0.8393
0.7100	0.8401
0.7170	0.8497
0.7166	0.8497
0.7216	0.8497
0.7245	0.8497
0.7266	0.8497
0.7323	0.8497
0.7315	0.8497
0.7302	0.8500
0.7284	0.8844
0.7280	0.8673
0.7352	0.8944
0.7220	0.8935
0.7255	0.8575
0.7218	0.8599
0.7347	0.8500
0.7430	0.8599
0.7472	0.8531
0.7532	0.8565
0.7680	0.8599
0.7503	0.8599
0.7586	0.8599
0.7670	0.8599
0.7656	0.8599
0.7638	0.8575
0.7629	0.8599
0.7606	0.8550
0.7468	0.8599
0.7581	0.8575
0.7510	0.8584
0.7561	0.8500
0.7555	0.8500
0.7526	0.8500
0.7534	0.8500
0.7590	0.8500
0.7652	0.8500
0.7567	0.8500
0.7619	0.8500
0.7609	0.8497
0.7600	0.8497
0.7521	0.8627
0.7414	0.8665
0.7668	0.8982
0.7715	0.9013
0.7718	0.8967
0.7566	0.8939
0.7646	0.9017
0.7600	0.9017
0.7743	0.9021
0.7741	0.9024
0.7720	0.9024
0.7714	0.9024
0.7795	0.9024
0.7884	0.9024
0.7908	0.9024
0.7893	0.9024
0.7798	0.9132
0.7963	0.9024
0.7983	0.9024
0.7959	0.9024
0.8018	0.9132
0.8073	0.9128
0.7969	0.9110
0.7824	0.9145
0.7922	0.9068
0.7975	0.9082
0.8124	0.9121
0.8021	0.9082
0.7987	0.9024
0.8045	0.9024
0.7882	0.9116
0.7811	0.9118
0.7836	0.9119
0.7939	0.9120
0.7904	0.9024
0.7940	0.9130
0.8013	0.9316
0.8076	0.9236
0.8024	0.9236
0.8152	0.9024
0.8155	0.9024
0.8367	0.9134
0.8333	0.9024
0.8205	0.9247
0.8266	0.9024
0.8239	0.9282
0.8309	0.9062
0.8395	0.9024
0.8363	0.9147
