0.2673	0.3468
0.2695	0.3357
0.2723	0.3427
0.2775	0.3454
0.2817	0.3307
0.2812	0.3418
0.2826	0.3486
0.2857	0.3388
0.2880	0.3365
0.2902	0.3565
0.2910	0.3420
0.2923	0.3527
0.2951	0.3493
0.2956	0.3522
0.2949	0.3494
0.2954	0.3527
0.2952	0.3556
0.2977	0.3728
0.3001	0.3635
0.2994	0.3693
0.2995	0.3538
0.2964	0.3596
0.2969	0.3590
0.2979	0.3670
0.3008	0.3649
0.2985	0.3692
0.3012	0.3606
0.3033	0.3756
0.3025	0.3544
0.3016	0.3715
0.3045	0.3743
0.3081	0.3779
0.3118	0.3605
0.3136	0.3672
0.3158	0.3723
0.3134	0.3783
0.3137	0.3869
0.3142	0.3830
0.3162	0.3886
0.3187	0.3931
0.3210	0.3911
0.3207	0.3754
0.3205	0.3791
0.3186	0.3858
0.3191	0.3919
0.3216	0.4001
0.3221	0.3741
0.3234	0.3944
0.3239	0.3781
0.3263	0.3837
0.3271	0.4054
0.3276	0.4081
0.3296	0.3938
0.3307	0.4011
0.3357	0.4056
0.3350	0.4056
0.3350	0.4056
0.3346	0.3968
0.3369	0.3914
0.3358	0.4113
0.3374	0.3941
0.3338	0.4021
0.3322	0.3893
0.3324	0.3906
0.3364	0.3987
0.3347	0.3989
0.3362	0.3978
0.3373	0.3983
0.3365	0.3954
0.3350	0.3865
0.3383	0.4102
0.3367	0.4046
0.3347	0.3928
0.3358	0.4060
0.3393	0.4087
0.3387	0.4077
0.3409	0.4070
0.3394	0.3865
0.3394	0.3940
0.3400	0.4060
0.3391	0.4007
0.3383	0.3911
0.3388	0.4200
0.3383	0.3953
0.3376	0.3987
0.3379	0.4128
0.3367	0.4007
0.3375	0.4258
0.3403	0.4097
0.3406	0.3881
0.3370	0.3935
0.3336	0.4132
0.3345	0.3904
0.3318	0.4002
0.3338	0.4073
0.3354	0.4054
0.3372	0.4093
0.3366	0.3941
0.3412	0.4190
0.3425	0.4079
0.3469	0.4184
0.3510	0.4099
0.3515	0.4209
0.3521	0.4216
0.3507	0.4288
0.3465	0.4027
0.3494	0.4151
0.3513	0.4277
0.3512	0.4113
0.3511	0.4013
0.3508	0.4113
0.3467	0.4067
0.3486	0.4114
0.3494	0.4302
0.3498	0.4314
0.3484	0.4203
0.3479	0.4285
0.3489	0.4235
0.3501	0.4054
0.3486	0.4099
0.3498	0.4081
0.3477	0.4003
0.3487	0.4105
0.3483	0.4178
0.3444	0.4105
0.3441	0.4195
0.3436	0.4250
0.3406	0.4127
0.3393	0.4020
0.3387	0.4172
0.3400	0.3983
0.3405	0.3983
0.3409	0.4007
0.3425	0.4124
0.3399	0.3965
0.3410	0.4039
0.3423	0.4009
0.3439	0.4021
0.3443	0.3946
0.3459	0.4064
0.3455	0.4131
0.3474	0.4481
0.3455	0.4343
0.3443	0.4102
0.3423	0.4086
0.3417	0.4446
0.3394	0.4441
0.3394	0.4245
0.3405	0.4339
0.3436	0.4345
0.3431	0.4235
0.3432	0.4243
0.3445	0.4357
0.3471	0.4115
0.3485	0.4265
0.3460	0.4277
0.3465	0.4104
0.3461	0.4041
0.3439	0.4177
0.3414	0.4162
0.3432	0.4193
0.3462	0.4343
0.3487	0.4243
0.3468	0.4127
0.3496	0.4177
0.3489	0.4311
0.3480	0.4343
0.3460	0.4243
0.3474	0.4241
0.3461	0.4203
0.3459	0.4256
0.3452	0.4242
0.3445	0.4241
0.3440	0.4087
0.3456	0.4020
0.3446	0.3956
0.3430	0.3979
0.3415	0.4119
0.3399	0.3972
0.3398	0.3968
0.3406	0.4088
