0.6208	0.6999
0.6252	0.7062
0.6256	0.7069
0.6274	0.7059
0.6327	0.7029
0.6313	0.6980
0.6289	0.7044
0.6304	0.6960
0.6312	0.6939
0.6346	0.7042
0.6378	0.7002
0.6397	0.7042
0.6470	0.7042
0.6466	0.7014
0.6512	0.7084
0.6526	0.7042
0.6551	0.7006
0.6543	0.7151
0.6530	0.7042
0.6533	0.6953
0.6509	0.7042
0.6528	0.6999
0.6487	0.7042
0.6514	0.6923
0.6498	0.6999
0.6562	0.6898
0.6584	0.6982
0.6595	0.6982
0.6585	0.6971
